21850763	19980101	199801	1998	1998.0027											AGR	FARMER						AGR			0	190	190	19	4	-10	1	1	1	3.77358490566038					0	0	0	4	San Cristobal, Méco, Mexico	MX	MX15	19.6011	-99.0525	-1661106	4	Polho, Chiapas, Mexico	MX	MX05	16.9667	-92.5333	6254792	20130203
21850764	19980101	199801	1998	1998.0027											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	5.625					0	0	0	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20130203
21850765	19980101	199801	1998	1998.0027											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	1	1	1	5.625					0	0	0	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20130203
21850766	19980101	199801	1998	1998.0027											BRA	SAO PAULO	BRA								0	042	042	04	1	1.9	9	2	9	4.30505609297225					0	0	0	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	-23.5333	-46.6167	-671824	4	Brasilia, Distrito Federal, Brazil	BR	BR07	-15.7833	-47.9167	-631243	20130203
21850767	19980101	199801	1998	1998.0027											BRA	BRAZIL	BRA								0	042	042	04	1	1.9	6	2	6	4.30505609297225					0	0	0	4	Sorocaba, SãPaulo, Brazil	BR	BR27	-23.5133	-47.5064	10942915	4	Brasilia, Distrito Federal, Brazil	BR	BR07	-15.7833	-47.9167	-631243	20130203
21850768	19980101	199801	1998	1998.0027											BRA	BRAZILIAN	BRA								1	042	042	04	1	1.9	2	1	2	3.21931589537223					0	0	0	4	Sorocaba, SãPaulo, Brazil	BR	BR27	-23.5133	-47.5064	10942915	4	Sorocaba, SãPaulo, Brazil	BR	BR27	-23.5133	-47.5064	10942915	20130203
21850769	19980101	199801	1998	1998.0027											BRA	BRAZIL	BRA								0	182	182	18	4	-9.5	2	1	2	3.55191256830601					0	0	0	4	Sorocaba, SãPaulo, Brazil	BR	BR27	-23.5133	-47.5064	10942915	4	Sorocaba, SãPaulo, Brazil	BR	BR27	-23.5133	-47.5064	10942915	20130203
21850770	19980101	199801	1998	1998.0027											BRAGOV	BRAZIL	BRA					GOV			1	060	060	06	2	6	4	2	4	4.95391705069124					0	0	0	4	Planalto, Rio Grande do Sul, Brazil	BR	BR23	-27.3333	-53.05	-662590	4	Planalto, Rio Grande do Sul, Brazil	BR	BR23	-27.3333	-53.05	-662590	20130203
21850771	19980101	199801	1998	1998.0027											BRAGOV	BRAZIL	BRA					GOV			1	112	112	11	3	-2	4	2	4	4.95391705069124					0	0	0	0	Minas Gerais, Acre, Brazil	BR	BR01	-8.96667	-72.7833	-655150	0	Minas Gerais, Acre, Brazil	BR	BR01	-8.96667	-72.7833		20130203
21850772	19980101	199801	1998	1998.0027											BUS	BANK						BUS			0	042	042	04	1	1.9	9	1	9	6.43166357452072					0	0	0	4	Smolnyy, Tomskaya Oblast', Russia	RS	RS75	58.6167	81.0833	-3006210	4	Smolnyy, Tomskaya Oblast', Russia	RS	RS75	58.6167	81.0833	-3006210	20130203
21850773	19980101	199801	1998	1998.0027											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	5	1	5	7.41662518666003					0	0	0	4	Zagreb, Zagreb, Grad, Croatia	HR	HR21	45.8	16	-101579	4	Zagreb, Zagreb, Grad, Croatia	HR	HR21	45.8	16	-101579	20130203
21850774	19980101	199801	1998	1998.0027											BUSCVL	BUSINESS						BUS	CVL		0	035	035	03	1	7	5	1	5	5.27670527670528					0	0	0	4	Wapda, Punjab, Pakistan	PK	PK04	28.4522	70.2315	6051313	4	Wapda, Punjab, Pakistan	PK	PK04	28.4522	70.2315	6051313	20130203
21850775	19980101	199801	1998	1998.0027											CAF	CENTRAL AFRICAN REPUBLIC	CAF								0	057	057	05	1	8	2	1	2	2.81517747858017					0	0	0	1	Central African Republic	CT	CT	7	21	0	1	Central African Republic	CT	CT	7	21	0	20130203
21850776	19980101	199801	1998	1998.0027											CAN	MANITOBA	CAN								1	043	043	04	1	2.8	9	1	9	4.38095238095238					0	0	0	0	Red River, Alberta, Canada	CA	CA01	58.4	-114.75	-568101	0	Red River, Alberta, Canada	CA	CA01	58.4	-114.75		20130203
21850777	19980101	199801	1998	1998.0027											CAN	CANADA	CAN								1	061	061	06	2	6.4	9	1	9	6.36363636363636					0	0	0	1	Canada	CA	CA	60	-95	0	1	Canada	CA	CA	60	-95	0	20130203
21850778	19980101	199801	1998	1998.0027											CAN	CANADA	CAN								1	173	173	17	4	-5	1	1	1	4.23728813559322					0	0	0	1	Hong Kong	HK	HK	22.25	114.167	0	1	Hong Kong	HK	HK	22.25	114.167	0	20130203
21850779	19980101	199801	1998	1998.0027											CHE	GENEVA	CHE								0	057	057	05	1	8	2	1	2	6.1916291940505					0	0	0	0	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156		20130203
21850780	19980101	199801	1998	1998.0027											CHE	SWITZERLAND	CHE								0	173	173	17	4	-5	4	1	4	4.97326203208556					0	0	0	1	Switzerland	SZ	SZ	47	8	0	1	Switzerland	SZ	SZ	47	8	0	20130203
21850781	19980101	199801	1998	1998.0027											CHN	SHENZHEN	CHN								0	010	010	01	1	0	4	2	4	7.37934442431231					0	0	0	0	Shenzhen, Guangdong, China	CH	CH30	22.2	111.117	-1925267	0	Shenzhen, Guangdong, China	CH	CH30	22.2	111.117		20130203
21850782	19980101	199801	1998	1998.0027											CHN	SHENZHEN	CHN								0	010	010	01	1	0	14	2	14	7.37934442431231					0	0	0	0	Shenzhen, Guangdong, China	CH	CH30	22.2	111.117	-1925267	4	Heyuan, Hunan, China	CH	CH11	25.3056	111.458	9234925	20130203
21850783	19980101	199801	1998	1998.0027											CHN	CHINA	CHN								1	013	013	01	1	0.4	5	1	5	10.6666666666667					0	0	0	0	Wang Dan, Xizang, China	CH	CH14	28.9667	89.2	-1929731	0	Wang Dan, Xizang, China	CH	CH14	28.9667	89.2		20130203
21850784	19980101	199801	1998	1998.0027											CHN	CHINA	CHN								1	014	014	01	1	0	7	1	7	10.6666666666667					0	0	0	0	Wang Dan, Xizang, China	CH	CH14	28.9667	89.2	-1929731	0	Wang Dan, Xizang, China	CH	CH14	28.9667	89.2		20130203
21850785	19980101	199801	1998	1998.0027											CHN	CHINA	CHN								1	031	031	03	1	5.2	9	1	9	1.60642570281124					0	0	0	1	China	CH	CH	35	105	0	1	China	CH	CH	35	105	0	20130203
21850786	19980101	199801	1998	1998.0027											CHN	BEIJING	CHN								1	040	040	04	1	1	9	1	9	5.98802395209581					0	0	0	0	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0	Beijing, Beijing, China	CH	CH22	39.9289	116.388		20130203
21850787	19980101	199801	1998	1998.0027											CHN	CHINA	CHN								0	040	040	04	1	1	9	1	9	9.52380952380952					0	0	0	0	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	24	121	-2637939	20130203
